row,col,panel,label
72,50,truth,c1
72,51,truth,c1
72,52,truth,c1
72,53,truth,c1
72,54,truth,c1
72,55,truth,c1
72,56,truth,c1
72,57,truth,c1
72,58,truth,c1
72,59,truth,c1
72,60,truth,c1
72,61,truth,c1
72,62,truth,c1
72,63,truth,c1
72,64,truth,c1
72,65,truth,c1
72,66,truth,c1
72,67,truth,c1
72,68,truth,c1
72,69,truth,c1
72,70,truth,c1
72,71,truth,c1
72,72,truth,c1
72,73,truth,c1
72,74,truth,c1
72,75,truth,c1
72,76,truth,c1
72,77,truth,c1
72,78,truth,c1
72,79,truth,c1
72,80,truth,c1
72,81,truth,c1
72,82,truth,c1
72,83,truth,c1
72,84,truth,c1
72,85,truth,c1
72,86,truth,c1
72,87,truth,c1
72,88,truth,c1
72,89,truth,c1
72,90,truth,c1
72,91,truth,c1
72,92,truth,c1
72,93,truth,c1
72,94,truth,c1
72,95,truth,c1
73,0,truth,c1
73,1,truth,c1
73,2,truth,c1
73,3,truth,c1
73,4,truth,c1
73,5,truth,c1
73,6,truth,c1
73,7,truth,c1
73,8,truth,c1
73,9,truth,c1
73,10,truth,c1
73,11,truth,c1
73,12,truth,c1
73,13,truth,c1
73,14,truth,c1
73,15,truth,c1
73,16,truth,c1
73,17,truth,c1
73,18,truth,c1
73,19,truth,c1
73,20,truth,c1
73,21,truth,c1
73,22,truth,c1
73,23,truth,c1
73,24,truth,c1
73,25,truth,c1
73,26,truth,c1
73,27,truth,c1
73,28,truth,c1
73,29,truth,c1
73,30,truth,c1
73,31,truth,c2
73,32,truth,c2
73,33,truth,c2
73,34,truth,c2
73,35,truth,c2
73,36,truth,c2
73,37,truth,c2
73,38,truth,c2
73,39,truth,c2
73,40,truth,c2
73,41,truth,c2
73,42,truth,c2
73,43,truth,c0
73,44,truth,c0
73,45,truth,c0
73,46,truth,c0
73,47,truth,c0
73,48,truth,c0
73,49,truth,c0
73,50,truth,c0
73,51,truth,c1
73,52,truth,c1
73,53,truth,c1
73,54,truth,c1
73,55,truth,c1
73,56,truth,c1
73,57,truth,c1
73,58,truth,c1
73,59,truth,c1
73,60,truth,c1
73,61,truth,c1
73,62,truth,c1
73,63,truth,c1
73,64,truth,c1
73,65,truth,c1
73,66,truth,c1
73,67,truth,c1
73,68,truth,c1
73,69,truth,c1
73,70,truth,c1
73,71,truth,c1
73,72,truth,c1
73,73,truth,c1
73,74,truth,c1
73,75,truth,c1
73,76,truth,c1
73,77,truth,c1
73,78,truth,c1
73,79,truth,c1
73,80,truth,c1
73,81,truth,c1
73,82,truth,c1
73,83,truth,c1
73,84,truth,c1
73,85,truth,c1
73,86,truth,c1
73,87,truth,c1
73,88,truth,c1
73,89,truth,c1
73,90,truth,c1
73,91,truth,c1
73,92,truth,c1
73,93,truth,c1
73,94,truth,c1
73,95,truth,c1
74,0,truth,c1
74,1,truth,c1
74,2,truth,c1
74,3,truth,c1
74,4,truth,c1
74,5,truth,c1
74,6,truth,c1
74,7,truth,c1
74,8,truth,c1
74,9,truth,c1
74,10,truth,c1
74,11,truth,c1
74,12,truth,c1
74,13,truth,c1
74,14,truth,c1
74,15,truth,c1
74,16,truth,c1
74,17,truth,c1
74,18,truth,c1
74,19,truth,c1
74,20,truth,c1
74,21,truth,c1
74,22,truth,c1
74,23,truth,c1
74,24,truth,c1
74,25,truth,c1
74,26,truth,c1
74,27,truth,c1
74,28,truth,c1
74,29,truth,c1
74,30,truth,c1
74,31,truth,c2
74,32,truth,c2
74,33,truth,c2
74,34,truth,c2
74,35,truth,c2
74,36,truth,c2
74,37,truth,c2
74,38,truth,c2
74,39,truth,c2
74,40,truth,c2
74,41,truth,c2
74,42,truth,c2
74,43,truth,c2
74,44,truth,c0
74,45,truth,c0
74,46,truth,c0
74,47,truth,c0
74,48,truth,c0
74,49,truth,c0
74,50,truth,c0
74,51,truth,c0
74,52,truth,c1
74,53,truth,c1
74,54,truth,c1
74,55,truth,c1
74,56,truth,c1
74,57,truth,c1
74,58,truth,c1
74,59,truth,c1
74,60,truth,c1
74,61,truth,c1
74,62,truth,c1
74,63,truth,c1
74,64,truth,c1
74,65,truth,c1
74,66,truth,c1
74,67,truth,c1
74,68,truth,c1
74,69,truth,c1
74,70,truth,c1
74,71,truth,c1
74,72,truth,c1
74,73,truth,c1
74,74,truth,c1
74,75,truth,c1
74,76,truth,c1
74,77,truth,c1
74,78,truth,c1
74,79,truth,c1
74,80,truth,c1
74,81,truth,c1
74,82,truth,c1
74,83,truth,c1
74,84,truth,c1
74,85,truth,c1
74,86,truth,c1
74,87,truth,c1
74,88,truth,c1
74,89,truth,c1
74,90,truth,c1
74,91,truth,c1
74,92,truth,c1
74,93,truth,c1
74,94,truth,c1
74,95,truth,c1
75,0,truth,c1
75,1,truth,c1
75,2,truth,c1
75,3,truth,c1
75,4,truth,c1
75,5,truth,c1
75,6,truth,c1
75,7,truth,c1
75,8,truth,c1
75,9,truth,c1
75,10,truth,c1
75,11,truth,c1
75,12,truth,c1
75,13,truth,c1
75,14,truth,c1
75,15,truth,c1
75,16,truth,c1
75,17,truth,c1
75,18,truth,c1
75,19,truth,c1
75,20,truth,c1
75,21,truth,c1
75,22,truth,c1
75,23,truth,c0
75,24,truth,c0
75,25,truth,c0
75,26,truth,c0
75,27,truth,c0
75,28,truth,c1
75,29,truth,c1
75,30,truth,c1
75,31,truth,c2
75,32,truth,c2
75,33,truth,c2
75,34,truth,c2
75,35,truth,c2
75,36,truth,c2
75,37,truth,c2
75,38,truth,c2
75,39,truth,c2
75,40,truth,c2
75,41,truth,c2
75,42,truth,c2
75,43,truth,c2
75,44,truth,c2
75,45,truth,c0
75,46,truth,c0
75,47,truth,c0
75,48,truth,c0
75,49,truth,c0
75,50,truth,c0
75,51,truth,c0
75,52,truth,c0
75,53,truth,c0
75,54,truth,c1
75,55,truth,c1
75,56,truth,c1
75,57,truth,c1
75,58,truth,c1
75,59,truth,c1
75,60,truth,c1
75,61,truth,c1
75,62,truth,c1
75,63,truth,c1
75,64,truth,c1
75,65,truth,c1
75,66,truth,c1
75,67,truth,c1
75,68,truth,c1
75,69,truth,c1
75,70,truth,c1
75,71,truth,c1
75,72,truth,c1
75,73,truth,c1
75,74,truth,c1
75,75,truth,c1
75,76,truth,c1
75,77,truth,c1
75,78,truth,c1
75,79,truth,c1
75,80,truth,c1
75,81,truth,c1
75,82,truth,c1
75,83,truth,c1
75,84,truth,c1
75,85,truth,c1
75,86,truth,c1
75,87,truth,c1
75,88,truth,c1
75,89,truth,c1
75,90,truth,c1
75,91,truth,c1
75,92,truth,c1
75,93,truth,c1
75,94,truth,c1
75,95,truth,c1
76,0,truth,c1
76,1,truth,c1
76,2,truth,c1
76,3,truth,c1
76,4,truth,c1
76,5,truth,c1
76,6,truth,c1
76,7,truth,c1
76,8,truth,c1
76,9,truth,c1
76,10,truth,c1
76,11,truth,c1
76,12,truth,c1
76,13,truth,c1
76,14,truth,c1
76,15,truth,c1
76,16,truth,c1
76,17,truth,c2
76,18,truth,c2
76,19,truth,c2
76,20,truth,c0
76,21,truth,c0
76,22,truth,c0
76,23,truth,c0
76,24,truth,c0
76,25,truth,c0
76,26,truth,c0
76,27,truth,c0
76,28,truth,c0
76,29,truth,c0
76,30,truth,c2
76,31,truth,c2
76,32,truth,c2
76,33,truth,c2
76,34,truth,c2
76,35,truth,c2
76,36,truth,c2
76,37,truth,c2
76,38,truth,c2
76,39,truth,c2
76,40,truth,c2
76,41,truth,c2
76,42,truth,c2
76,43,truth,c2
76,44,truth,c2
76,45,truth,c2
76,46,truth,c0
76,47,truth,c0
76,48,truth,c0
76,49,truth,c0
76,50,truth,c0
76,51,truth,c0
76,52,truth,c0
76,53,truth,c0
76,54,truth,c0
76,55,truth,c1
76,56,truth,c1
76,57,truth,c1
76,58,truth,c1
76,59,truth,c1
76,60,truth,c1
76,61,truth,c1
76,62,truth,c1
76,63,truth,c1
76,64,truth,c1
76,65,truth,c1
76,66,truth,c1
76,67,truth,c1
76,68,truth,c1
76,69,truth,c1
76,70,truth,c1
76,71,truth,c1
76,72,truth,c1
76,73,truth,c1
76,74,truth,c1
76,75,truth,c1
76,76,truth,c1
76,77,truth,c1
76,78,truth,c1
76,79,truth,c1
76,80,truth,c1
76,81,truth,c1
76,82,truth,c1
76,83,truth,c1
76,84,truth,c1
76,85,truth,c1
76,86,truth,c1
76,87,truth,c1
76,88,truth,c1
76,89,truth,c1
76,90,truth,c1
76,91,truth,c1
76,92,truth,c1
76,93,truth,c1
76,94,truth,c1
76,95,truth,c1
77,0,truth,c1
77,1,truth,c1
77,2,truth,c1
77,3,truth,c1
77,4,truth,c1
77,5,truth,c1
77,6,truth,c1
77,7,truth,c1
77,8,truth,c1
77,9,truth,c1
77,10,truth,c1
77,11,truth,c1
77,12,truth,c1
77,13,truth,c1
77,14,truth,c2
77,15,truth,c2
77,16,truth,c2
77,17,truth,c2
77,18,truth,c2
77,19,truth,c2
77,20,truth,c2
77,21,truth,c0
77,22,truth,c0
77,23,truth,c0
77,24,truth,c0
77,25,truth,c0
77,26,truth,c0
77,27,truth,c0
77,28,truth,c0
77,29,truth,c0
77,30,truth,c2
77,31,truth,c2
77,32,truth,c2
77,33,truth,c2
77,34,truth,c2
77,35,truth,c2
77,36,truth,c2
77,37,truth,c2
77,38,truth,c2
77,39,truth,c2
77,40,truth,c2
77,41,truth,c2
77,42,truth,c2
77,43,truth,c2
77,44,truth,c2
77,45,truth,c2
77,46,truth,c2
77,47,truth,c0
77,48,truth,c0
77,49,truth,c0
77,50,truth,c0
77,51,truth,c0
77,52,truth,c0
77,53,truth,c0
77,54,truth,c0
77,55,truth,c0
77,56,truth,c1
77,57,truth,c1
77,58,truth,c1
77,59,truth,c1
77,60,truth,c1
77,61,truth,c1
77,62,truth,c1
77,63,truth,c1
77,64,truth,c1
77,65,truth,c1
77,66,truth,c1
77,67,truth,c1
77,68,truth,c1
77,69,truth,c1
77,70,truth,c1
77,71,truth,c1
77,72,truth,c1
77,73,truth,c1
77,74,truth,c1
77,75,truth,c1
77,76,truth,c1
77,77,truth,c1
77,78,truth,c1
77,79,truth,c1
77,80,truth,c1
77,81,truth,c1
77,82,truth,c1
77,83,truth,c1
77,84,truth,c1
77,85,truth,c1
77,86,truth,c1
77,87,truth,c1
77,88,truth,c1
77,89,truth,c1
77,90,truth,c1
77,91,truth,c1
77,92,truth,c1
77,93,truth,c1
77,94,truth,c1
77,95,truth,c1
78,0,truth,c1
78,1,truth,c1
78,2,truth,c1
78,3,truth,c1
78,4,truth,c1
78,5,truth,c1
78,6,truth,c1
78,7,truth,c1
78,8,truth,c1
78,9,truth,c1
78,10,truth,c1
78,11,truth,c1
78,12,truth,c1
78,13,truth,c2
78,14,truth,c2
78,15,truth,c2
78,16,truth,c2
78,17,truth,c2
78,18,truth,c2
78,19,truth,c2
78,20,truth,c2
78,21,truth,c2
78,22,truth,c0
78,23,truth,c0
78,24,truth,c0
78,25,truth,c0
78,26,truth,c0
78,27,truth,c0
78,28,truth,c0
78,29,truth,c2
78,30,truth,c2
78,31,truth,c2
78,32,truth,c2
78,33,truth,c2
78,34,truth,c2
78,35,truth,c2
78,36,truth,c2
78,37,truth,c2
78,38,truth,c2
78,39,truth,c2
78,40,truth,c2
78,41,truth,c2
78,42,truth,c2
78,43,truth,c2
78,44,truth,c2
78,45,truth,c2
78,46,truth,c2
78,47,truth,c2
78,48,truth,c0
78,49,truth,c0
78,50,truth,c0
78,51,truth,c0
78,52,truth,c0
78,53,truth,c0
78,54,truth,c0
78,55,truth,c0
78,56,truth,c0
78,57,truth,c1
78,58,truth,c1
78,59,truth,c1
78,60,truth,c1
78,61,truth,c1
78,62,truth,c1
78,63,truth,c1
78,64,truth,c1
78,65,truth,c1
78,66,truth,c1
78,67,truth,c1
78,68,truth,c1
78,69,truth,c1
78,70,truth,c1
78,71,truth,c1
78,72,truth,c1
78,73,truth,c1
78,74,truth,c1
78,75,truth,c1
78,76,truth,c1
78,77,truth,c1
78,78,truth,c1
78,79,truth,c1
78,80,truth,c1
78,81,truth,c1
78,82,truth,c1
78,83,truth,c1
78,84,truth,c1
78,85,truth,c1
78,86,truth,c1
78,87,truth,c1
78,88,truth,c1
78,89,truth,c1
78,90,truth,c1
78,91,truth,c1
78,92,truth,c1
78,93,truth,c1
78,94,truth,c1
78,95,truth,c1
79,0,truth,c1
79,1,truth,c1
79,2,truth,c1
79,3,truth,c1
79,4,truth,c1
79,5,truth,c1
79,6,truth,c1
79,7,truth,c1
79,8,truth,c1
79,9,truth,c1
79,10,truth,c1
79,11,truth,c1
79,12,truth,c2
79,13,truth,c2
79,14,truth,c2
79,15,truth,c2
79,16,truth,c2
79,17,truth,c2
79,18,truth,c2
79,19,truth,c2
79,20,truth,c2
79,21,truth,c2
79,22,truth,c2
79,23,truth,c0
79,24,truth,c0
79,25,truth,c0
79,26,truth,c0
79,27,truth,c0
79,28,truth,c2
79,29,truth,c2
79,30,truth,c2
79,31,truth,c2
79,32,truth,c2
79,33,truth,c2
79,34,truth,c2
79,35,truth,c2
79,36,truth,c2
79,37,truth,c2
79,38,truth,c2
79,39,truth,c2
79,40,truth,c2
79,41,truth,c2
79,42,truth,c2
79,43,truth,c2
79,44,truth,c2
79,45,truth,c2
79,46,truth,c2
79,47,truth,c2
79,48,truth,c2
79,49,truth,c0
79,50,truth,c0
79,51,truth,c0
79,52,truth,c0
79,53,truth,c0
79,54,truth,c0
79,55,truth,c0
79,56,truth,c0
79,57,truth,c1
79,58,truth,c1
79,59,truth,c1
79,60,truth,c1
79,61,truth,c1
79,62,truth,c1
79,63,truth,c1
79,64,truth,c1
79,65,truth,c1
79,66,truth,c1
79,67,truth,c1
79,68,truth,c1
79,69,truth,c1
79,70,truth,c1
79,71,truth,c1
79,72,truth,c1
79,73,truth,c1
79,74,truth,c1
79,75,truth,c1
79,76,truth,c1
79,77,truth,c1
79,78,truth,c1
79,79,truth,c1
79,80,truth,c1
79,81,truth,c1
79,82,truth,c1
79,83,truth,c1
79,84,truth,c1
79,85,truth,c1
79,86,truth,c1
79,87,truth,c0
79,88,truth,c0
79,89,truth,c0
79,90,truth,c1
79,91,truth,c1
79,92,truth,c1
79,93,truth,c1
79,94,truth,c1
79,95,truth,c1
80,0,truth,c1
80,1,truth,c1
80,2,truth,c1
80,3,truth,c1
80,4,truth,c1
80,5,truth,c1
80,6,truth,c1
80,7,truth,c1
80,8,truth,c1
80,9,truth,c1
80,10,truth,c1
80,11,truth,c1
80,12,truth,c2
80,13,truth,c2
80,14,truth,c2
80,15,truth,c2
80,16,truth,c2
80,17,truth,c2
80,18,truth,c2
80,19,truth,c2
80,20,truth,c2
80,21,truth,c2
80,22,truth,c2
80,23,truth,c2
80,24,truth,c2
80,25,truth,c2
80,26,truth,c2
80,27,truth,c2
80,28,truth,c2
80,29,truth,c2
80,30,truth,c2
80,31,truth,c2
80,32,truth,c2
80,33,truth,c2
80,34,truth,c2
80,35,truth,c2
80,36,truth,c2
80,37,truth,c2
80,38,truth,c2
80,39,truth,c2
80,40,truth,c2
80,41,truth,c2
80,42,truth,c2
80,43,truth,c2
80,44,truth,c2
80,45,truth,c2
80,46,truth,c2
80,47,truth,c2
80,48,truth,c2
80,49,truth,c2
80,50,truth,c0
80,51,truth,c0
80,52,truth,c0
80,53,truth,c0
80,54,truth,c0
80,55,truth,c0
80,56,truth,c0
80,57,truth,c0
80,58,truth,c1
80,59,truth,c1
80,60,truth,c1
80,61,truth,c1
80,62,truth,c1
80,63,truth,c1
80,64,truth,c1
80,65,truth,c1
80,66,truth,c1
80,67,truth,c1
80,68,truth,c1
80,69,truth,c1
80,70,truth,c1
80,71,truth,c1
80,72,truth,c1
80,73,truth,c1
80,74,truth,c1
80,75,truth,c1
80,76,truth,c1
80,77,truth,c1
80,78,truth,c1
80,79,truth,c1
80,80,truth,c1
80,81,truth,c1
80,82,truth,c1
80,83,truth,c1
80,84,truth,c1
80,85,truth,c1
80,86,truth,c0
80,87,truth,c0
80,88,truth,c0
80,89,truth,c0
80,90,truth,c0
80,91,truth,c1
80,92,truth,c1
80,93,truth,c1
80,94,truth,c1
80,95,truth,c1
81,0,truth,c1
81,1,truth,c1
81,2,truth,c1
81,3,truth,c1
81,4,truth,c1
81,5,truth,c1
81,6,truth,c1
81,7,truth,c1
81,8,truth,c1
81,9,truth,c1
81,10,truth,c1
81,11,truth,c2
81,12,truth,c2
81,13,truth,c2
81,14,truth,c2
81,15,truth,c2
81,16,truth,c2
81,17,truth,c2
81,18,truth,c2
81,19,truth,c2
81,20,truth,c2
81,21,truth,c2
81,22,truth,c2
81,23,truth,c2
81,24,truth,c2
81,25,truth,c2
81,26,truth,c2
81,27,truth,c2
81,28,truth,c2
81,29,truth,c2
81,30,truth,c2
81,31,truth,c2
81,32,truth,c2
81,33,truth,c2
81,34,truth,c2
81,35,truth,c2
81,36,truth,c2
81,37,truth,c2
81,38,truth,c2
81,39,truth,c2
81,40,truth,c2
81,41,truth,c2
81,42,truth,c2
81,43,truth,c2
81,44,truth,c2
81,45,truth,c2
81,46,truth,c2
81,47,truth,c2
81,48,truth,c2
81,49,truth,c2
81,50,truth,c2
81,51,truth,c0
81,52,truth,c0
81,53,truth,c0
81,54,truth,c0
81,55,truth,c0
81,56,truth,c0
81,57,truth,c0
81,58,truth,c0
81,59,truth,c1
81,60,truth,c1
81,61,truth,c1
81,62,truth,c1
81,63,truth,c1
81,64,truth,c1
81,65,truth,c1
81,66,truth,c1
81,67,truth,c1
81,68,truth,c1
81,69,truth,c1
81,70,truth,c1
81,71,truth,c1
81,72,truth,c1
81,73,truth,c1
81,74,truth,c1
81,75,truth,c1
81,76,truth,c1
81,77,truth,c1
81,78,truth,c1
81,79,truth,c1
81,80,truth,c1
81,81,truth,c1
81,82,truth,c1
81,83,truth,c1
81,84,truth,c1
81,85,truth,c0
81,86,truth,c0
81,87,truth,c0
81,88,truth,c0
81,89,truth,c0
81,90,truth,c0
81,91,truth,c1
81,92,truth,c1
81,93,truth,c1
81,94,truth,c1
81,95,truth,c1
82,0,truth,c1
82,1,truth,c1
82,2,truth,c1
82,3,truth,c1
82,4,truth,c1
82,5,truth,c1
82,6,truth,c1
82,7,truth,c1
82,8,truth,c1
82,9,truth,c1
82,10,truth,c1
82,11,truth,c2
82,12,truth,c2
82,13,truth,c2
82,14,truth,c2
82,15,truth,c2
82,16,truth,c2
82,17,truth,c2
82,18,truth,c2
82,19,truth,c2
82,20,truth,c2
82,21,truth,c2
82,22,truth,c2
82,23,truth,c2
82,24,truth,c2
82,25,truth,c2
82,26,truth,c2
82,27,truth,c2
82,28,truth,c2
82,29,truth,c2
82,30,truth,c2
82,31,truth,c2
82,32,truth,c2
82,33,truth,c2
82,34,truth,c2
82,35,truth,c2
82,36,truth,c2
82,37,truth,c2
82,38,truth,c2
82,39,truth,c2
82,40,truth,c2
82,41,truth,c2
82,42,truth,c2
82,43,truth,c2
82,44,truth,c2
82,45,truth,c2
82,46,truth,c2
82,47,truth,c2
82,48,truth,c2
82,49,truth,c2
82,50,truth,c2
82,51,truth,c2
82,52,truth,c0
82,53,truth,c0
82,54,truth,c0
82,55,truth,c0
82,56,truth,c0
82,57,truth,c0
82,58,truth,c0
82,59,truth,c1
82,60,truth,c1
82,61,truth,c1
82,62,truth,c1
82,63,truth,c1
82,64,truth,c1
82,65,truth,c1
82,66,truth,c1
82,67,truth,c1
82,68,truth,c1
82,69,truth,c1
82,70,truth,c1
82,71,truth,c1
82,72,truth,c1
82,73,truth,c1
82,74,truth,c1
82,75,truth,c1
82,76,truth,c1
82,77,truth,c1
82,78,truth,c1
82,79,truth,c1
82,80,truth,c1
82,81,truth,c1
82,82,truth,c1
82,83,truth,c1
82,84,truth,c0
82,85,truth,c0
82,86,truth,c0
82,87,truth,c0
82,88,truth,c0
82,89,truth,c0
82,90,truth,c0
82,91,truth,c1
82,92,truth,c1
82,93,truth,c1
82,94,truth,c1
82,95,truth,c1
83,0,truth,c1
83,1,truth,c1
83,2,truth,c1
83,3,truth,c1
83,4,truth,c1
83,5,truth,c1
83,6,truth,c1
83,7,truth,c1
83,8,truth,c1
83,9,truth,c1
83,10,truth,c1
83,11,truth,c2
83,12,truth,c2
83,13,truth,c2
83,14,truth,c2
83,15,truth,c2
83,16,truth,c2
83,17,truth,c2
83,18,truth,c2
83,19,truth,c2
83,20,truth,c2
83,21,truth,c2
83,22,truth,c2
83,23,truth,c2
83,24,truth,c2
83,25,truth,c2
83,26,truth,c2
83,27,truth,c2
83,28,truth,c2
83,29,truth,c2
83,30,truth,c2
83,31,truth,c2
83,32,truth,c2
83,33,truth,c2
83,34,truth,c2
83,35,truth,c2
83,36,truth,c2
83,37,truth,c2
83,38,truth,c2
83,39,truth,c2
83,40,truth,c2
83,41,truth,c2
83,42,truth,c2
83,43,truth,c2
83,44,truth,c2
83,45,truth,c2
83,46,truth,c2
83,47,truth,c2
83,48,truth,c2
83,49,truth,c2
83,50,truth,c2
83,51,truth,c2
83,52,truth,c2
83,53,truth,c0
83,54,truth,c0
83,55,truth,c0
83,56,truth,c0
83,57,truth,c0
83,58,truth,c0
83,59,truth,c1
83,60,truth,c1
83,61,truth,c1
83,62,truth,c1
83,63,truth,c1
83,64,truth,c1
83,65,truth,c1
83,66,truth,c1
83,67,truth,c1
83,68,truth,c1
83,69,truth,c1
83,70,truth,c1
83,71,truth,c1
83,72,truth,c1
83,73,truth,c1
83,74,truth,c1
83,75,truth,c1
83,76,truth,c1
83,77,truth,c1
83,78,truth,c1
83,79,truth,c1
83,80,truth,c1
83,81,truth,c1
83,82,truth,c1
83,83,truth,c0
83,84,truth,c0
83,85,truth,c0
83,86,truth,c0
83,87,truth,c0
83,88,truth,c0
83,89,truth,c0
83,90,truth,c0
83,91,truth,c0
83,92,truth,c1
83,93,truth,c1
83,94,truth,c1
83,95,truth,c1
84,0,truth,c1
84,1,truth,c1
84,2,truth,c1
84,3,truth,c1
84,4,truth,c1
84,5,truth,c1
84,6,truth,c1
84,7,truth,c1
84,8,truth,c1
84,9,truth,c1
84,10,truth,c1
84,11,truth,c2
84,12,truth,c2
84,13,truth,c2
84,14,truth,c2
84,15,truth,c2
84,16,truth,c2
84,17,truth,c2
84,18,truth,c2
84,19,truth,c2
84,20,truth,c2
84,21,truth,c2
84,22,truth,c2
84,23,truth,c2
84,24,truth,c2
84,25,truth,c2
84,26,truth,c2
84,27,truth,c2
84,28,truth,c2
84,29,truth,c2
84,30,truth,c2
84,31,truth,c2
84,32,truth,c2
84,33,truth,c2
84,34,truth,c2
84,35,truth,c2
84,36,truth,c2
84,37,truth,c2
84,38,truth,c2
84,39,truth,c2
84,40,truth,c2
84,41,truth,c2
84,42,truth,c2
84,43,truth,c2
84,44,truth,c2
84,45,truth,c2
84,46,truth,c2
84,47,truth,c2
84,48,truth,c2
84,49,truth,c2
84,50,truth,c2
84,51,truth,c2
84,52,truth,c2
84,53,truth,c0
84,54,truth,c0
84,55,truth,c0
84,56,truth,c0
84,57,truth,c0
84,58,truth,c0
84,59,truth,c1
84,60,truth,c1
84,61,truth,c1
84,62,truth,c1
84,63,truth,c1
84,64,truth,c1
84,65,truth,c1
84,66,truth,c1
84,67,truth,c1
84,68,truth,c1
84,69,truth,c1
84,70,truth,c1
84,71,truth,c1
84,72,truth,c1
84,73,truth,c1
84,74,truth,c1
84,75,truth,c1
84,76,truth,c1
84,77,truth,c1
84,78,truth,c1
84,79,truth,c1
84,80,truth,c1
84,81,truth,c1
84,82,truth,c0
84,83,truth,c0
84,84,truth,c0
84,85,truth,c0
84,86,truth,c0
84,87,truth,c0
84,88,truth,c0
84,89,truth,c0
84,90,truth,c0
84,91,truth,c0
84,92,truth,c1
84,93,truth,c1
84,94,truth,c1
84,95,truth,c1
85,0,truth,c1
85,1,truth,c1
85,2,truth,c1
85,3,truth,c1
85,4,truth,c1
85,5,truth,c1
85,6,truth,c1
85,7,truth,c1
85,8,truth,c1
85,9,truth,c1
85,10,truth,c1
85,11,truth,c2
85,12,truth,c2
85,13,truth,c2
85,14,truth,c2
85,15,truth,c2
85,16,truth,c2
85,17,truth,c2
85,18,truth,c2
85,19,truth,c2
85,20,truth,c2
85,21,truth,c2
85,22,truth,c2
85,23,truth,c2
85,24,truth,c2
85,25,truth,c2
85,26,truth,c2
85,27,truth,c2
85,28,truth,c2
85,29,truth,c2
85,30,truth,c2
85,31,truth,c2
85,32,truth,c2
85,33,truth,c2
85,34,truth,c2
85,35,truth,c2
85,36,truth,c2
85,37,truth,c2
85,38,truth,c2
85,39,truth,c2
85,40,truth,c2
85,41,truth,c2
85,42,truth,c2
85,43,truth,c2
85,44,truth,c2
85,45,truth,c2
85,46,truth,c2
85,47,truth,c2
85,48,truth,c2
85,49,truth,c2
85,50,truth,c2
85,51,truth,c2
85,52,truth,c2
85,53,truth,c2
85,54,truth,c0
85,55,truth,c0
85,56,truth,c0
85,57,truth,c0
85,58,truth,c0
85,59,truth,c0
85,60,truth,c1
85,61,truth,c1
85,62,truth,c1
85,63,truth,c1
85,64,truth,c1
85,65,truth,c1
85,66,truth,c1
85,67,truth,c1
85,68,truth,c1
85,69,truth,c1
85,70,truth,c1
85,71,truth,c1
85,72,truth,c1
85,73,truth,c1
85,74,truth,c1
85,75,truth,c1
85,76,truth,c1
85,77,truth,c1
85,78,truth,c1
85,79,truth,c1
85,80,truth,c1
85,81,truth,c0
85,82,truth,c0
85,83,truth,c0
85,84,truth,c0
85,85,truth,c0
85,86,truth,c0
85,87,truth,c0
85,88,truth,c0
85,89,truth,c0
85,90,truth,c0
85,91,truth,c0
85,92,truth,c1
85,93,truth,c1
85,94,truth,c1
85,95,truth,c1
86,0,truth,c1
86,1,truth,c1
86,2,truth,c1
86,3,truth,c1
86,4,truth,c1
86,5,truth,c1
86,6,truth,c1
86,7,truth,c1
86,8,truth,c1
86,9,truth,c1
86,10,truth,c1
86,11,truth,c2
86,12,truth,c2
86,13,truth,c2
86,14,truth,c2
86,15,truth,c2
86,16,truth,c2
86,17,truth,c2
86,18,truth,c2
86,19,truth,c2
86,20,truth,c2
86,21,truth,c2
86,22,truth,c2
86,23,truth,c2
86,24,truth,c2
86,25,truth,c2
86,26,truth,c2
86,27,truth,c2
86,28,truth,c2
86,29,truth,c2
86,30,truth,c2
86,31,truth,c2
86,32,truth,c2
86,33,truth,c2
86,34,truth,c2
86,35,truth,c2
86,36,truth,c2
86,37,truth,c2
86,38,truth,c2
86,39,truth,c2
86,40,truth,c2
86,41,truth,c2
86,42,truth,c2
86,43,truth,c2
86,44,truth,c2
86,45,truth,c2
86,46,truth,c2
86,47,truth,c2
86,48,truth,c2
86,49,truth,c2
86,50,truth,c2
86,51,truth,c2
86,52,truth,c2
86,53,truth,c2
86,54,truth,c0
86,55,truth,c0
86,56,truth,c0
86,57,truth,c0
86,58,truth,c0
86,59,truth,c0
86,60,truth,c1
86,61,truth,c1
86,62,truth,c1
86,63,truth,c1
86,64,truth,c1
86,65,truth,c1
86,66,truth,c1
86,67,truth,c1
86,68,truth,c1
86,69,truth,c1
86,70,truth,c1
86,71,truth,c1
86,72,truth,c1
86,73,truth,c1
86,74,truth,c1
86,75,truth,c1
86,76,truth,c1
86,77,truth,c1
86,78,truth,c1
86,79,truth,c0
86,80,truth,c0
86,81,truth,c0
86,82,truth,c0
86,83,truth,c0
86,84,truth,c0
86,85,truth,c0
86,86,truth,c0
86,87,truth,c0
86,88,truth,c0
86,89,truth,c0
86,90,truth,c0
86,91,truth,c0
86,92,truth,c1
86,93,truth,c1
86,94,truth,c1
86,95,truth,c1
87,0,truth,c1
87,1,truth,c1
87,2,truth,c1
87,3,truth,c1
87,4,truth,c1
87,5,truth,c1
87,6,truth,c1
87,7,truth,c1
87,8,truth,c1
